interaction_name,pathway_name,ligand,receptor,agonist,antagonist,co_A_receptor,co_I_receptor,annotation,version
LAMA1_DAG1,LAMININ,Lama1,Dag1,,,,,ECM-Receptor,CellChatDB v1
LAMA2_DAG1,LAMININ,Lama2,Dag1,,,,,ECM-Receptor,CellChatDB v1
LAMA3_DAG1,LAMININ,Lama3,Dag1,,,,,ECM-Receptor,CellChatDB v1
LAMA4_DAG1,LAMININ,Lama4,Dag1,,,,,ECM-Receptor,CellChatDB v1
LAMA5_DAG1,LAMININ,Lama5,Dag1,,,,,ECM-Receptor,CellChatDB v1
LAMB1_DAG1,LAMININ,Lamb1,Dag1,,,,,ECM-Receptor,CellChatDB v1
LAMB2_DAG1,LAMININ,Lamb2,Dag1,,,,,ECM-Receptor,CellChatDB v1
LAMB3_DAG1,LAMININ,Lamb3,Dag1,,,,,ECM-Receptor,CellChatDB v1
LAMC1_DAG1,LAMININ,Lamc1,Dag1,,,,,ECM-Receptor,CellChatDB v1
LAMC2_DAG1,LAMININ,Lamc2,Dag1,,,,,ECM-Receptor,CellChatDB v1
LAMC3_DAG1,LAMININ,Lamc3,Dag1,,,,,ECM-Receptor,CellChatDB v1
ANXA1_FPR2_LXA4,ANNEXIN,Anxa1,Fpr2;Fpr3,,,,,Secreted Signaling,CellChatDB v1
APP_CD74,APP,App,Cd74,,,,,Cell-Cell Contact,CellChatDB v1
BST2_PIRA2,BST2,Bst2,Pira2,,,,,Cell-Cell Contact,CellChatDB v1
CADM1_CADM1,CADM,Cadm1,Cadm1,,,,,Cell-Cell Contact,CellChatDB v1
CADM3_CADM3,CADM,Cadm3,Cadm3,,,,,Cell-Cell Contact,CellChatDB v1
CD1D2_PIRA2,CD1D2,Cd1d2,Pira2,,,,,Cell-Cell Contact,CellChatDB v1
CD200_CD200R1,CD200,Cd200,Cd200r1,,,,,Cell-Cell Contact,CellChatDB v1
CD200_CD200R2,CD200,Cd200,Cd200r2,,,,,Cell-Cell Contact,CellChatDB v1
CD200_CD200R3,CD200,Cd200,Cd200r3,,,,,Cell-Cell Contact,CellChatDB v1
CD200_CD200R4,CD200,Cd200,Cd200r4,,,,,Cell-Cell Contact,CellChatDB v1
FCER2A_ITGAM_ITGB2,CD23,Fcer2a,Itgam;Itgb2,,,,,Cell-Cell Contact,CellChatDB v1
FCER2A_ITGAX_ITGB2,CD23,Fcer2a,Itgax;Itgb2,,,,,Cell-Cell Contact,CellChatDB v1
FCER2A_ITGAV_ITGB3,CD23,Fcer2a,Itgav;Itgb3,,,,,Cell-Cell Contact,CellChatDB v1
FCER2A_CR2,CD23,Fcer2a,Cr2,,,,,Cell-Cell Contact,CellChatDB v1
CD34_SELP,CD34,Cd34,Selp,,,,,Cell-Cell Contact,CellChatDB v1
ENTPD1_ADORA1,CD39,Entpd1,Adora1,,,,,Cell-Cell Contact,CellChatDB v1
ENTPD1_ADORA2A,CD39,Entpd1,Adora2a,,,,,Cell-Cell Contact,CellChatDB v1
ENTPD1_ADORA2B,CD39,Entpd1,Adora2b,,,,,Cell-Cell Contact,CellChatDB v1
ENTPD1_TMIGD3,CD39,Entpd1,Tmigd3,,,,,Cell-Cell Contact,CellChatDB v1
CD40LG_CD40,CD40,Cd40lg,Cd40,,,,,Cell-Cell Contact,CellChatDB v1
PTPRC_CD22,CD45,Ptprc,Cd22,,,,,Cell-Cell Contact,CellChatDB v1
PTPRC_MRC1,CD45,Ptprc,Mrc1,,,,,Cell-Cell Contact,CellChatDB v1
CD46_JAG1,CD46,Cd46,Jag1,,,,,Cell-Cell Contact,CellChatDB v1
CD48_CD244A,CD48,Cd48,Cd244a,,,,,Cell-Cell Contact,CellChatDB v1
CD52_SIGLECG,CD52,Cd52,Siglecg,,,,,Cell-Cell Contact,CellChatDB v1
CD6_ALCAM,CD6,Cd6,Alcam,,,,,Cell-Cell Contact,CellChatDB v1
CD80_CD274,CD80,Cd80,Cd274,,,,,Cell-Cell Contact,CellChatDB v1
CD80_CD28,CD80,Cd80,Cd28,,,,,Cell-Cell Contact,CellChatDB v1
CD80_CTLA4,CD80,Cd80,Ctla4,,,,,Cell-Cell Contact,CellChatDB v1
CD86_CD28,CD86,Cd86,Cd28,,,,,Cell-Cell Contact,CellChatDB v1
CD86_CTLA4,CD86,Cd86,Ctla4,,,,,Cell-Cell Contact,CellChatDB v1
CD96_PVR,CD96,Cd96,Pvr,,,,,Cell-Cell Contact,CellChatDB v1
CD99_PILRA,CD99,Cd99,Pilra,,,,,Cell-Cell Contact,CellChatDB v1
CD99_CD99,CD99,Cd99,Cd99,,,,,Cell-Cell Contact,CellChatDB v1
CDH15_CDH15,CDH,Cdh15,Cdh15,,,,,Cell-Cell Contact,CellChatDB v1
CDH4_CDH4,CDH,Cdh4,Cdh4,,,,,Cell-Cell Contact,CellChatDB v1
CDH2_CDH2,CDH,Cdh2,Cdh2,,,,,Cell-Cell Contact,CellChatDB v1
CDH1_CDH1,CDH,Cdh1,Cdh1,,,,,Cell-Cell Contact,CellChatDB v1
CDH1_ITGA1_ITGB1,CDH1,Cdh1,Itga2;Itgb1,,,,,Cell-Cell Contact,CellChatDB v1
CDH1_ITGAE_ITGB7,CDH1,Cdh1,Itgae;Itgb7,,,,,Cell-Cell Contact,CellChatDB v1
CDH1_KLRG1,CDH1,Cdh1,Klrg1,,,,,Cell-Cell Contact,CellChatDB v1
CDH5_CDH5,CDH5,Cdh5,Cdh5,,,,,Cell-Cell Contact,CellChatDB v1
CD1D1_CEACAM5,CEACAM,Cd1d1,Ceacam5,,,,,Cell-Cell Contact,CellChatDB v1
CD209A_CEACAM1,CEACAM,Cd209a,Ceacam1,,,,,Cell-Cell Contact,CellChatDB v1
CD8A_CEACAM5,CEACAM,Cd8a,Ceacam5,,,,,Cell-Cell Contact,CellChatDB v1
CEACAM1_CEACAM5,CEACAM,Ceacam1,Ceacam5,,,,,Cell-Cell Contact,CellChatDB v1
SELE_CEACAM1,CEACAM,Sele,Ceacam1,,,,,Cell-Cell Contact,CellChatDB v1
CLDN11_CLDN11,CLDN,Cldn11,Cldn11,,,,,Cell-Cell Contact,CellChatDB v1
CLEC2D_KLRB1B,CLEC,Clec2d,Klrb1b,,,,,Cell-Cell Contact,CellChatDB v1
CLEC2G_KLRB1,CLEC,Clec2g,Klrb1,,,,,Cell-Cell Contact,CellChatDB v1
CLEC2H_KLRB1,CLEC,Clec2h,Klrb1,,,,,Cell-Cell Contact,CellChatDB v1
CLEC2I_KLRB1,CLEC,Clec2i,Klrb1,,,,,Cell-Cell Contact,CellChatDB v1
CLEC2F_KLRB1F,CLEC,Clec2f,Klrb1f,,,,,Cell-Cell Contact,CellChatDB v1
CLEC2G_KLRB1F,CLEC,Clec2g,Klrb1f,,,,,Cell-Cell Contact,CellChatDB v1
CLEC2I_KLRB1F,CLEC,Clec2i,Klrb1f,,,,,Cell-Cell Contact,CellChatDB v1
NFASC_CNTN1_CNTNAP1,CNTN,Nfasc,Cntn1;Cntnap1,,,,,Cell-Cell Contact,CellChatDB v1
CNTN2_CNTN2_CNTNAP2,CNTN,Cntn2,Cntn2;Cntnap2,,,,,Cell-Cell Contact,CellChatDB v1
CNTN2_L1CAM,CNTN,Cntn2,L1cam,,,,,Cell-Cell Contact,CellChatDB v1
CNTN2_CNTN2,CNTN,Cntn2,Cntn2,,,,,Cell-Cell Contact,CellChatDB v1
CNTN1_NRCAM,CNTN,Cntn1,Nrcam,,,,,Cell-Cell Contact,CellChatDB v1
CSPG4_ITGA2_ITGB1,CSPG4,Cspg4,Itga3;Itgb1,,,,,Cell-Cell Contact,CellChatDB v1
DSC1_DSG1C,DESMOSOME,Dsc1,Dsg1c,,,,,Cell-Cell Contact,CellChatDB v1
DSC1_DSG2,DESMOSOME,Dsc1,Dsg2,,,,,Cell-Cell Contact,CellChatDB v1
DSC2_DSG1C,DESMOSOME,Dsc2,Dsg1c,,,,,Cell-Cell Contact,CellChatDB v1
DSC2_DSG2,DESMOSOME,Dsc2,Dsg2,,,,,Cell-Cell Contact,CellChatDB v1
DSG1C_DSC3,DESMOSOME,Dsg1c,Dsc3,,,,,Cell-Cell Contact,CellChatDB v1
DSG2_DSC3,DESMOSOME,Dsg2,Dsc3,,,,,Cell-Cell Contact,CellChatDB v1
EPGN_EGFR,EPGN,Epgn,Egfr,,,,,Cell-Cell Contact,CellChatDB v1
EFNA1_EPHA1,EPHA,Efna1,Epha1,,,,,Cell-Cell Contact,CellChatDB v1
EFNA1_EPHA2,EPHA,Efna1,Epha2,,,,,Cell-Cell Contact,CellChatDB v1
EFNA1_EPHA3,EPHA,Efna1,Epha3,,,,,Cell-Cell Contact,CellChatDB v1
EFNA1_EPHA4,EPHA,Efna1,Epha4,,,,,Cell-Cell Contact,CellChatDB v1
EFNA1_EPHA5,EPHA,Efna1,Epha5,,,,,Cell-Cell Contact,CellChatDB v1
EFNA1_EPHA7,EPHA,Efna1,Epha7,,,,,Cell-Cell Contact,CellChatDB v1
EFNA1_EPHA8,EPHA,Efna1,Epha8,,,,,Cell-Cell Contact,CellChatDB v1
EFNA2_EPHA1,EPHA,Efna2,Epha1,,,,,Cell-Cell Contact,CellChatDB v1
EFNA2_EPHA2,EPHA,Efna2,Epha2,,,,,Cell-Cell Contact,CellChatDB v1
EFNA2_EPHA3,EPHA,Efna2,Epha3,,,,,Cell-Cell Contact,CellChatDB v1
EFNA2_EPHA4,EPHA,Efna2,Epha4,,,,,Cell-Cell Contact,CellChatDB v1
EFNA2_EPHA5,EPHA,Efna2,Epha5,,,,,Cell-Cell Contact,CellChatDB v1
EFNA2_EPHA7,EPHA,Efna2,Epha7,,,,,Cell-Cell Contact,CellChatDB v1
EFNA2_EPHA8,EPHA,Efna2,Epha8,,,,,Cell-Cell Contact,CellChatDB v1
EFNA3_EPHA1,EPHA,Efna3,Epha1,,,,,Cell-Cell Contact,CellChatDB v1
EFNA3_EPHA2,EPHA,Efna3,Epha2,,,,,Cell-Cell Contact,CellChatDB v1
EFNA3_EPHA3,EPHA,Efna3,Epha3,,,,,Cell-Cell Contact,CellChatDB v1
EFNA3_EPHA4,EPHA,Efna3,Epha4,,,,,Cell-Cell Contact,CellChatDB v1
EFNA3_EPHA5,EPHA,Efna3,Epha5,,,,,Cell-Cell Contact,CellChatDB v1
EFNA3_EPHA7,EPHA,Efna3,Epha7,,,,,Cell-Cell Contact,CellChatDB v1
EFNA3_EPHA8,EPHA,Efna3,Epha8,,,,,Cell-Cell Contact,CellChatDB v1
EFNA4_EPHA1,EPHA,Efna4,Epha1,,,,,Cell-Cell Contact,CellChatDB v1
EFNA4_EPHA2,EPHA,Efna4,Epha2,,,,,Cell-Cell Contact,CellChatDB v1
EFNA4_EPHA3,EPHA,Efna4,Epha3,,,,,Cell-Cell Contact,CellChatDB v1
EFNA4_EPHA4,EPHA,Efna4,Epha4,,,,,Cell-Cell Contact,CellChatDB v1
EFNA4_EPHA5,EPHA,Efna4,Epha5,,,,,Cell-Cell Contact,CellChatDB v1
EFNA4_EPHA7,EPHA,Efna4,Epha7,,,,,Cell-Cell Contact,CellChatDB v1
EFNA4_EPHA8,EPHA,Efna4,Epha8,,,,,Cell-Cell Contact,CellChatDB v1
EFNA5_EPHA1,EPHA,Efna5,Epha1,,,,,Cell-Cell Contact,CellChatDB v1
EFNA5_EPHA2,EPHA,Efna5,Epha2,,,,,Cell-Cell Contact,CellChatDB v1
EFNA5_EPHA3,EPHA,Efna5,Epha3,,,,,Cell-Cell Contact,CellChatDB v1
EFNA5_EPHA4,EPHA,Efna5,Epha4,,,,,Cell-Cell Contact,CellChatDB v1
EFNA5_EPHA5,EPHA,Efna5,Epha5,,,,,Cell-Cell Contact,CellChatDB v1
EFNA5_EPHA7,EPHA,Efna5,Epha7,,,,,Cell-Cell Contact,CellChatDB v1
EFNA5_EPHA8,EPHA,Efna5,Epha8,,,,,Cell-Cell Contact,CellChatDB v1
EFNA5_EPHB2,EPHA,Efna5,Ephb2,,,,,Cell-Cell Contact,CellChatDB v1
EFNB1_EPHA4,EPHB,Efnb1,Epha4,,,,,Cell-Cell Contact,CellChatDB v1
EFNB1_EPHB1,EPHB,Efnb1,Ephb1,,,,,Cell-Cell Contact,CellChatDB v1
EFNB1_EPHB2,EPHB,Efnb1,Ephb2,,,,,Cell-Cell Contact,CellChatDB v1
EFNB1_EPHB3,EPHB,Efnb1,Ephb3,,,,,Cell-Cell Contact,CellChatDB v1
EFNB1_EPHB4,EPHB,Efnb1,Ephb4,,,,,Cell-Cell Contact,CellChatDB v1
EFNB2_EPHA4,EPHB,Efnb2,Epha4,,,,,Cell-Cell Contact,CellChatDB v1
EFNB2_EPHB1,EPHB,Efnb2,Ephb1,,,,,Cell-Cell Contact,CellChatDB v1
EFNB2_EPHB2,EPHB,Efnb2,Ephb2,,,,,Cell-Cell Contact,CellChatDB v1
EFNB2_EPHB3,EPHB,Efnb2,Ephb3,,,,,Cell-Cell Contact,CellChatDB v1
EFNB2_EPHB4,EPHB,Efnb2,Ephb4,,,,,Cell-Cell Contact,CellChatDB v1
EFNB3_EPHA4,EPHB,Efnb3,Epha4,,,,,Cell-Cell Contact,CellChatDB v1
EFNB3_EPHB1,EPHB,Efnb3,Ephb1,,,,,Cell-Cell Contact,CellChatDB v1
EFNB3_EPHB2,EPHB,Efnb3,Ephb2,,,,,Cell-Cell Contact,CellChatDB v1
EFNB3_EPHB3,EPHB,Efnb3,Ephb3,,,,,Cell-Cell Contact,CellChatDB v1
EFNB3_EPHB4,EPHB,Efnb3,Ephb4,,,,,Cell-Cell Contact,CellChatDB v1
EFNB3_EPHB6,EPHB,Efnb3,Ephb6,,,,,Cell-Cell Contact,CellChatDB v1
ESAM_ESAM,ESAM,Esam,Esam,,,,,Cell-Cell Contact,CellChatDB v1
GP1BA_ITGAM_ITGB2,GP1BA,Gp1ba,Itgam;Itgb2,,,,,Cell-Cell Contact,CellChatDB v1
ICAM1_ITGAX_ITGB2,ICAM,Icam1,Itgax;Itgb2,,,,,Cell-Cell Contact,CellChatDB v1
ICAM1_ITGAL_ITGB2,ICAM,Icam1,Itgal;Itgb2,,,,,Cell-Cell Contact,CellChatDB v1
ICAM2_ITGAL_ITGB2,ICAM,Icam2,Itgal;Itgb2,,,,,Cell-Cell Contact,CellChatDB v1
ICAM1_ITGAM_ITGB2,ICAM,Icam1,Itgam;Itgb2,,,,,Cell-Cell Contact,CellChatDB v1
ICAM2_ITGAM_ITGB2,ICAM,Icam2,Itgam;Itgb2,,,,,Cell-Cell Contact,CellChatDB v1
ICAM1_ITGAL_ITGB2L,ICAM,Icam1,Itgal;Itgb2l,,,,,Cell-Cell Contact,CellChatDB v1
ICAM2_ITGAL_ITGB2L,ICAM,Icam2,Itgal;Itgb2l,,,,,Cell-Cell Contact,CellChatDB v1
ICAM1_ITGAM_ITGB2L,ICAM,Icam1,Itgam;Itgb2l,,,,,Cell-Cell Contact,CellChatDB v1
ICAM2_ITGAM_ITGB2L,ICAM,Icam2,Itgam;Itgb2l,,,,,Cell-Cell Contact,CellChatDB v1
ICAM1_ITGAL,ICAM,Icam1,Itgal,,,,,Cell-Cell Contact,CellChatDB v1
ICAM1_SPN,ICAM,Icam1,Spn,,,,,Cell-Cell Contact,CellChatDB v1
ICAM5_CD209A,ICAM,Icam5,Cd209a,,,,,Cell-Cell Contact,CellChatDB v1
ICAM5_CD209F,ICAM,Icam5,Cd209f,,,,,Cell-Cell Contact,CellChatDB v1
ICOSL_ICOS,ICOS,Icosl,Icos,,,,,Cell-Cell Contact,CellChatDB v1
ICOSL_CD28,ICOS,Icosl,Cd28,,,,,Cell-Cell Contact,CellChatDB v1
ICOSL_CTLA4,ICOS,Icosl,Ctla4,,,,,Cell-Cell Contact,CellChatDB v1
JAM2_ITGA3_ITGB1,JAM,Jam2,Itga3;Itgb1,,,,,Cell-Cell Contact,CellChatDB v1
JAM2_ITGAV_ITGB1,JAM,Jam2,Itgav;Itgb1,,,,,Cell-Cell Contact,CellChatDB v1
JAM3_ITGAM_ITGB2,JAM,Jam3,Itgam;Itgb2,,,,,Cell-Cell Contact,CellChatDB v1
JAM1_ITGAL_ITGB2,JAM,F11r,Itgal;Itgb2,,,,,Cell-Cell Contact,CellChatDB v1
JAM3_ITGAM_ITGB2L,JAM,Jam3,Itgam;Itgb2l,,,,,Cell-Cell Contact,CellChatDB v1
JAM2_JAM3,JAM,Jam2,Jam3,,,,,Cell-Cell Contact,CellChatDB v1
F11R_F11R,JAM,F11r,F11r,,,,,Cell-Cell Contact,CellChatDB v1
JAM2_F11R,JAM,Jam2,F11r,,,,,Cell-Cell Contact,CellChatDB v1
JAM2_JAM2,JAM,Jam2,Jam2,,,,,Cell-Cell Contact,CellChatDB v1
JAM3_F11R,JAM,Jam3,F11r,,,,,Cell-Cell Contact,CellChatDB v1
JAM3_JAM3,JAM,Jam3,Jam3,,,,,Cell-Cell Contact,CellChatDB v1
L1CAM_ITGAV_ITGB3,L1CAM,L1cam,Itgav;Itgb3,,,,,Cell-Cell Contact,CellChatDB v1
L1CAM_ITGA4_ITGB7,L1CAM,L1cam,Itga4;Itgb7,,,,,Cell-Cell Contact,CellChatDB v1
L1CAM_L1CAM,L1CAM,L1cam,L1cam,,,,,Cell-Cell Contact,CellChatDB v1
LAIR1_PIRA2,LAIR1,Lair1,Pira2,,,,,Cell-Cell Contact,CellChatDB v1
LCK_CD8A_CD8B1,LCK,Lck,Cd8a;Cd8b1,,,,,Cell-Cell Contact,CellChatDB v1
MADCAM1_ITGA4_ITGB7,MADCAM,Madcam1,Itga4;Itgb7,,,,,Cell-Cell Contact,CellChatDB v1
MAG_MAG,MAG,Mag,Mag,,,,,Cell-Cell Contact,CellChatDB v1
H2-T23_KLRD1_KLRC1,MHC-I,H2-T23,Klrd1;Klrc1,,,,,Cell-Cell Contact,CellChatDB v1
H2-T23_KLRD1_KLRC2,MHC-I,H2-T23,Klrd1;Klrc2,,,,,Cell-Cell Contact,CellChatDB v1
H2-M2_CD8A,MHC-I,H2-M2,Cd8a,,,,,Cell-Cell Contact,CellChatDB v1
H2-M3_CD8A,MHC-I,H2-M3,Cd8a,,,,,Cell-Cell Contact,CellChatDB v1
H2-M9_CD8A,MHC-I,H2-M9,Cd8a,,,,,Cell-Cell Contact,CellChatDB v1
H2-Q1_CD8A,MHC-I,H2-Q1,Cd8a,,,,,Cell-Cell Contact,CellChatDB v1
H2-Q10_CD8A,MHC-I,H2-Q10,Cd8a,,,,,Cell-Cell Contact,CellChatDB v1
H2-Q2_CD8A,MHC-I,H2-Q2,Cd8a,,,,,Cell-Cell Contact,CellChatDB v1
H2-Q7_CD8A,MHC-I,H2-Q7,Cd8a,,,,,Cell-Cell Contact,CellChatDB v1
H2-Q8_CD8A,MHC-I,H2-Q8,Cd8a,,,,,Cell-Cell Contact,CellChatDB v1
H2-T22_CD8A,MHC-I,H2-T22,Cd8a,,,,,Cell-Cell Contact,CellChatDB v1
H2-T23_CD8A,MHC-I,H2-T23,Cd8a,,,,,Cell-Cell Contact,CellChatDB v1
H2-T24_CD8A,MHC-I,H2-T24,Cd8a,,,,,Cell-Cell Contact,CellChatDB v1
H2-T3_CD8A,MHC-I,H2-T3,Cd8a,,,,,Cell-Cell Contact,CellChatDB v1
H2-T9_CD8A,MHC-I,H2-T9,Cd8a,,,,,Cell-Cell Contact,CellChatDB v1
H2-M10.4_CD8A,MHC-I,H2-M10.4,Cd8a,,,,,Cell-Cell Contact,CellChatDB v1
H2-M11_CD8A,MHC-I,H2-M11,Cd8a,,,,,Cell-Cell Contact,CellChatDB v1
H2-M1_CD8A,MHC-I,H2-M1,Cd8a,,,,,Cell-Cell Contact,CellChatDB v1
H2-M10.5_CD8A,MHC-I,H2-M10.5,Cd8a,,,,,Cell-Cell Contact,CellChatDB v1
H2-M10.2_CD8A,MHC-I,H2-M10.2,Cd8a,,,,,Cell-Cell Contact,CellChatDB v1
H2-M10.6_CD8A,MHC-I,H2-M10.6,Cd8a,,,,,Cell-Cell Contact,CellChatDB v1
H2-T10_CD8A,MHC-I,H2-T10,Cd8a,,,,,Cell-Cell Contact,CellChatDB v1
H2-Q6_CD8A,MHC-I,H2-Q6,Cd8a,,,,,Cell-Cell Contact,CellChatDB v1
H2-M10.3_CD8A,MHC-I,H2-M10.3,Cd8a,,,,,Cell-Cell Contact,CellChatDB v1
H2-BL_CD8A,MHC-I,H2-Bl,Cd8a,,,,,Cell-Cell Contact,CellChatDB v1
H2-D1_CD8A,MHC-I,H2-D1,Cd8a,,,,,Cell-Cell Contact,CellChatDB v1
H2-K1_CD8A,MHC-I,H2-K1,Cd8a,,,,,Cell-Cell Contact,CellChatDB v1
H2-M10.1_CD8A,MHC-I,H2-M10.1,Cd8a,,,,,Cell-Cell Contact,CellChatDB v1
H2-T18_CD8A,MHC-I,H2-T18,Cd8a,,,,,Cell-Cell Contact,CellChatDB v1
H2-Q9_CD8A,MHC-I,H2-Q9,Cd8a,,,,,Cell-Cell Contact,CellChatDB v1
H2-T26_CD8A,MHC-I,H2-T26,Cd8a,,,,,Cell-Cell Contact,CellChatDB v1
H2-L_CD8A,MHC-I,H2-L,Cd8a,,,,,Cell-Cell Contact,CellChatDB v1
GM10499_CD8A,MHC-I,Gm10499,Cd8a,,,,,Cell-Cell Contact,CellChatDB v1
H2-Q4_CD8A,MHC-I,H2-Q4,Cd8a,,,,,Cell-Cell Contact,CellChatDB v1
H2-T-PS_CD8A,MHC-I,H2-T-ps,Cd8a,,,,,Cell-Cell Contact,CellChatDB v1
H2-T27_CD8A,MHC-I,H2-T27,Cd8a,,,,,Cell-Cell Contact,CellChatDB v1
H2-M5_CD8A,MHC-I,H2-M5,Cd8a,,,,,Cell-Cell Contact,CellChatDB v1
H2-T25_CD8A,MHC-I,H2-T25,Cd8a,,,,,Cell-Cell Contact,CellChatDB v1
H2-M2_CD8B1,MHC-I,H2-M2,Cd8b1,,,,,Cell-Cell Contact,CellChatDB v1
H2-M3_CD8B1,MHC-I,H2-M3,Cd8b1,,,,,Cell-Cell Contact,CellChatDB v1
H2-M9_CD8B1,MHC-I,H2-M9,Cd8b1,,,,,Cell-Cell Contact,CellChatDB v1
H2-Q1_CD8B1,MHC-I,H2-Q1,Cd8b1,,,,,Cell-Cell Contact,CellChatDB v1
H2-Q10_CD8B1,MHC-I,H2-Q10,Cd8b1,,,,,Cell-Cell Contact,CellChatDB v1
H2-Q2_CD8B1,MHC-I,H2-Q2,Cd8b1,,,,,Cell-Cell Contact,CellChatDB v1
H2-Q7_CD8B1,MHC-I,H2-Q7,Cd8b1,,,,,Cell-Cell Contact,CellChatDB v1
H2-Q8_CD8B1,MHC-I,H2-Q8,Cd8b1,,,,,Cell-Cell Contact,CellChatDB v1
H2-T22_CD8B1,MHC-I,H2-T22,Cd8b1,,,,,Cell-Cell Contact,CellChatDB v1
H2-T23_CD8B1,MHC-I,H2-T23,Cd8b1,,,,,Cell-Cell Contact,CellChatDB v1
H2-T24_CD8B1,MHC-I,H2-T24,Cd8b1,,,,,Cell-Cell Contact,CellChatDB v1
H2-T3_CD8B1,MHC-I,H2-T3,Cd8b1,,,,,Cell-Cell Contact,CellChatDB v1
H2-T9_CD8B1,MHC-I,H2-T9,Cd8b1,,,,,Cell-Cell Contact,CellChatDB v1
H2-M10.4_CD8B1,MHC-I,H2-M10.4,Cd8b1,,,,,Cell-Cell Contact,CellChatDB v1
H2-M11_CD8B1,MHC-I,H2-M11,Cd8b1,,,,,Cell-Cell Contact,CellChatDB v1
H2-M1_CD8B1,MHC-I,H2-M1,Cd8b1,,,,,Cell-Cell Contact,CellChatDB v1
H2-M10.5_CD8B1,MHC-I,H2-M10.5,Cd8b1,,,,,Cell-Cell Contact,CellChatDB v1
H2-M10.2_CD8B1,MHC-I,H2-M10.2,Cd8b1,,,,,Cell-Cell Contact,CellChatDB v1
H2-M10.6_CD8B1,MHC-I,H2-M10.6,Cd8b1,,,,,Cell-Cell Contact,CellChatDB v1
H2-T10_CD8B1,MHC-I,H2-T10,Cd8b1,,,,,Cell-Cell Contact,CellChatDB v1
H2-Q6_CD8B1,MHC-I,H2-Q6,Cd8b1,,,,,Cell-Cell Contact,CellChatDB v1
H2-M10.3_CD8B1,MHC-I,H2-M10.3,Cd8b1,,,,,Cell-Cell Contact,CellChatDB v1
H2-BL_CD8B1,MHC-I,H2-Bl,Cd8b1,,,,,Cell-Cell Contact,CellChatDB v1
H2-D1_CD8B1,MHC-I,H2-D1,Cd8b1,,,,,Cell-Cell Contact,CellChatDB v1
H2-K1_CD8B1,MHC-I,H2-K1,Cd8b1,,,,,Cell-Cell Contact,CellChatDB v1
H2-M10.1_CD8B1,MHC-I,H2-M10.1,Cd8b1,,,,,Cell-Cell Contact,CellChatDB v1
H2-T18_CD8B1,MHC-I,H2-T18,Cd8b1,,,,,Cell-Cell Contact,CellChatDB v1
H2-Q9_CD8B1,MHC-I,H2-Q9,Cd8b1,,,,,Cell-Cell Contact,CellChatDB v1
H2-T26_CD8B1,MHC-I,H2-T26,Cd8b1,,,,,Cell-Cell Contact,CellChatDB v1
H2-L_CD8B1,MHC-I,H2-L,Cd8b1,,,,,Cell-Cell Contact,CellChatDB v1
GM10499_CD8B1,MHC-I,Gm10499,Cd8b1,,,,,Cell-Cell Contact,CellChatDB v1
H2-Q4_CD8B1,MHC-I,H2-Q4,Cd8b1,,,,,Cell-Cell Contact,CellChatDB v1
H2-T-PS_CD8B1,MHC-I,H2-T-ps,Cd8b1,,,,,Cell-Cell Contact,CellChatDB v1
H2-T27_CD8B1,MHC-I,H2-T27,Cd8b1,,,,,Cell-Cell Contact,CellChatDB v1
H2-M5_CD8B1,MHC-I,H2-M5,Cd8b1,,,,,Cell-Cell Contact,CellChatDB v1
H2-T25_CD8B1,MHC-I,H2-T25,Cd8b1,,,,,Cell-Cell Contact,CellChatDB v1
H2-D1_KIR3DL1,MHC-I,H2-D1,Kir3dl1,,,,,Cell-Cell Contact,CellChatDB v1
H2-K1_KIR3DL1,MHC-I,H2-K1,Kir3dl1,,,,,Cell-Cell Contact,CellChatDB v1
H2-Q1_KIR3DL1,MHC-I,H2-Q1,Kir3dl1,,,,,Cell-Cell Contact,CellChatDB v1
H2-Q10_KIR3DL1,MHC-I,H2-Q10,Kir3dl1,,,,,Cell-Cell Contact,CellChatDB v1
H2-Q2_KIR3DL1,MHC-I,H2-Q2,Kir3dl1,,,,,Cell-Cell Contact,CellChatDB v1
H2-Q4_KIR3DL1,MHC-I,H2-Q4,Kir3dl1,,,,,Cell-Cell Contact,CellChatDB v1
H2-Q6_KIR3DL1,MHC-I,H2-Q6,Kir3dl1,,,,,Cell-Cell Contact,CellChatDB v1
H2-Q7_KIR3DL1,MHC-I,H2-Q7,Kir3dl1,,,,,Cell-Cell Contact,CellChatDB v1
H2-D_KLRA,MHC-I,H2-D,Klra,,,,,Cell-Cell Contact,CellChatDB v1
H2-K1_KLRA,MHC-I,H2-K1,Klra,,,,,Cell-Cell Contact,CellChatDB v1
ULBP1_KLRK1,MHC-I,Ulbp1,Klrk1,,,,,Cell-Cell Contact,CellChatDB v1
RAET1A_KLRK1,MHC-I,Raet1a,Klrk1,,,,,Cell-Cell Contact,CellChatDB v1
H60A_KLRK1,MHC-I,H60a,Klrk1,,,,,Cell-Cell Contact,CellChatDB v1
H2-EA-PS_CD4,MHC-II,H2-Ea,Cd4,,,,,Cell-Cell Contact,CellChatDB v1
H2-AA_CD4,MHC-II,H2-Aa,Cd4,,,,,Cell-Cell Contact,CellChatDB v1
H2-AB1_CD4,MHC-II,H2-Ab1,Cd4,,,,,Cell-Cell Contact,CellChatDB v1
H2-EB1_CD4,MHC-II,H2-Eb1,Cd4,,,,,Cell-Cell Contact,CellChatDB v1
